Accuracy,Feature_Combo
0.6352357268333435,"('tonnetz', 'rms', 'spec_band', 'mfcc')"
0.6054590344429016,"('tonnetz', 'rms', 'roll_off', 'zcr')"
0.6873449087142944,"('tonnetz', 'rms', 'roll_off', 'mfcc')"
0.6401985287666321,"('tonnetz', 'rms', 'zcr', 'mfcc')"
0.5980148911476135,"('tonnetz', 'spec_flux', 'spec_cont', 'spec_cent')"
0.5632754564285278,"('tonnetz', 'spec_flux', 'spec_cont', 'spec_band')"
0.6104218363761902,"('tonnetz', 'spec_flux', 'spec_cont', 'roll_off')"
0.6129032373428345,"('tonnetz', 'spec_flux', 'spec_cont', 'zcr')"
0.6153846383094788,"('tonnetz', 'spec_flux', 'spec_cont', 'mfcc')"
0.5508685111999512,"('tonnetz', 'spec_flux', 'spec_cent', 'spec_band')"
0.46401986479759216,"('tonnetz', 'spec_flux', 'spec_cent', 'roll_off')"
0.5310173630714417,"('tonnetz', 'spec_flux', 'spec_cent', 'zcr')"
0.6129032373428345,"('tonnetz', 'spec_flux', 'spec_cent', 'mfcc')"
0.5707195997238159,"('tonnetz', 'spec_flux', 'spec_band', 'roll_off')"
0.5161290168762207,"('tonnetz', 'spec_flux', 'spec_band', 'zcr')"
0.6253101825714111,"('tonnetz', 'spec_flux', 'spec_band', 'mfcc')"
0.578163743019104,"('tonnetz', 'spec_flux', 'roll_off', 'zcr')"
0.5880893468856812,"('tonnetz', 'spec_flux', 'roll_off', 'mfcc')"
0.6774193644523621,"('tonnetz', 'spec_flux', 'zcr', 'mfcc')"
0.5533498525619507,"('tonnetz', 'spec_cont', 'spec_cent', 'spec_band')"
0.5483871102333069,"('tonnetz', 'spec_cont', 'spec_cent', 'roll_off')"
0.5483871102333069,"('tonnetz', 'spec_cont', 'spec_cent', 'zcr')"
0.6377171277999878,"('tonnetz', 'spec_cont', 'spec_cent', 'mfcc')"
0.5607940554618835,"('tonnetz', 'spec_cont', 'spec_band', 'roll_off')"
0.5260545611381531,"('tonnetz', 'spec_cont', 'spec_band', 'zcr')"
0.7121587991714478,"('tonnetz', 'spec_cont', 'spec_band', 'mfcc')"
0.5285359621047974,"('tonnetz', 'spec_cont', 'roll_off', 'zcr')"
0.6749379634857178,"('tonnetz', 'spec_cont', 'roll_off', 'mfcc')"
0.6401985287666321,"('tonnetz', 'spec_cont', 'zcr', 'mfcc')"
0.5136476159095764,"('tonnetz', 'spec_cent', 'spec_band', 'roll_off')"
0.49875929951667786,"('tonnetz', 'spec_cent', 'spec_band', 'zcr')"
0.6377171277999878,"('tonnetz', 'spec_cent', 'spec_band', 'mfcc')"
0.5062034726142883,"('tonnetz', 'spec_cent', 'roll_off', 'zcr')"
0.6352357268333435,"('tonnetz', 'spec_cent', 'roll_off', 'mfcc')"
0.6699751615524292,"('tonnetz', 'spec_cent', 'zcr', 'mfcc')"
0.5285359621047974,"('tonnetz', 'spec_band', 'roll_off', 'zcr')"
0.6228287816047668,"('tonnetz', 'spec_band', 'roll_off', 'mfcc')"
0.6401985287666321,"('tonnetz', 'spec_band', 'zcr', 'mfcc')"
0.6774193644523621,"('tonnetz', 'roll_off', 'zcr', 'mfcc')"
0.5632754564285278,"('chroma', 'rms', 'spec_flux', 'spec_cont')"
0.5583126544952393,"('chroma', 'rms', 'spec_flux', 'spec_cent')"
0.46401986479759216,"('chroma', 'rms', 'spec_flux', 'spec_band')"
0.5682381987571716,"('chroma', 'rms', 'spec_flux', 'roll_off')"
0.5210918188095093,"('chroma', 'rms', 'spec_flux', 'zcr')"
0.6302729249000549,"('chroma', 'rms', 'spec_flux', 'mfcc')"
0.4789081811904907,"('chroma', 'rms', 'spec_cont', 'spec_cent')"
0.5235732197761536,"('chroma', 'rms', 'spec_cont', 'spec_band')"
0.5334987640380859,"('chroma', 'rms', 'spec_cont', 'roll_off')"
0.49875929951667786,"('chroma', 'rms', 'spec_cont', 'zcr')"
0.5732010006904602,"('chroma', 'rms', 'spec_cont', 'mfcc')"
0.518610417842865,"('chroma', 'rms', 'spec_cent', 'spec_band')"
0.5707195997238159,"('chroma', 'rms', 'spec_cent', 'roll_off')"
0.5831265449523926,"('chroma', 'rms', 'spec_cent', 'zcr')"
0.593052089214325,"('chroma', 'rms', 'spec_cent', 'mfcc')"
0.5856079459190369,"('chroma', 'rms', 'spec_band', 'roll_off')"
0.6029776930809021,"('chroma', 'rms', 'spec_band', 'zcr')"
0.7096773982048035,"('chroma', 'rms', 'spec_band', 'mfcc')"
0.518610417842865,"('chroma', 'rms', 'roll_off', 'zcr')"
0.6898263096809387,"('chroma', 'rms', 'roll_off', 'mfcc')"
0.593052089214325,"('chroma', 'rms', 'zcr', 'mfcc')"
0.46401986479759216,"('chroma', 'spec_flux', 'spec_cont', 'spec_cent')"
0.5310173630714417,"('chroma', 'spec_flux', 'spec_cont', 'spec_band')"
0.5062034726142883,"('chroma', 'spec_flux', 'spec_cont', 'roll_off')"
0.5235732197761536,"('chroma', 'spec_flux', 'spec_cont', 'zcr')"
0.6153846383094788,"('chroma', 'spec_flux', 'spec_cont', 'mfcc')"
0.5384615659713745,"('chroma', 'spec_flux', 'spec_cent', 'spec_band')"
0.4019851088523865,"('chroma', 'spec_flux', 'spec_cent', 'roll_off')"
0.4267989993095398,"('chroma', 'spec_flux', 'spec_cent', 'zcr')"
0.5707195997238159,"('chroma', 'spec_flux', 'spec_cent', 'mfcc')"
0.5235732197761536,"('chroma', 'spec_flux', 'spec_band', 'roll_off')"
0.44168734550476074,"('chroma', 'spec_flux', 'spec_band', 'zcr')"
0.6129032373428345,"('chroma', 'spec_flux', 'spec_band', 'mfcc')"
0.5285359621047974,"('chroma', 'spec_flux', 'roll_off', 'zcr')"
0.714640200138092,"('chroma', 'spec_flux', 'roll_off', 'mfcc')"
0.6228287816047668,"('chroma', 'spec_flux', 'zcr', 'mfcc')"
0.4292804002761841,"('chroma', 'spec_cont', 'spec_cent', 'spec_band')"
0.41439205408096313,"('chroma', 'spec_cont', 'spec_cent', 'roll_off')"
